NPC,Path,Width,Lenght,LiftPushSpeed,LiftRegularSpeed,RT1EntranceSpeed,RT1ExitSpeed,RT2EntranceSpeed,RT2ExitSpeed,EM1PushSpeed,EM1PushCycle,EM2PushSpeed,EM2PushCycle,Product,Chipboard,Position_0,Position_2,Position_3,Position_4,Position_5,BR_BR2,BR_BR3,Color_black,Color_chary,Color_none,Color_oack,Color_white,Parts_1,Parts_2
12.0,0,1200.0,505.0,26.0,20.0,26.0,23.0,18.0,22.0,26.0,15.0,23.0,18.0,BR3-IRX305,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
11.0,1,1310.0,571.0,26.0,20.0,26.0,18.0,18.0,18.0,22.0,12.0,18.0,12.0,BR3-IRX205,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
16.0,0,674.0,200.0,21.0,16.0,21.0,16.0,18.0,18.0,22.0,16.0,18.0,18.0,BR3-IRX907,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
12.0,1,900.0,440.0,23.0,12.0,23.0,18.0,18.0,23.0,23.0,12.0,18.0,12.0,BR3-IKX202-A,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
17.0,1,374.0,1002.0,21.0,18.0,27.0,27.0,27.0,27.0,27.0,12.0,27.0,21.0,BR2-IKX103-D-A,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
17.0,1,374.0,1002.0,21.0,18.0,27.0,27.0,27.0,27.0,27.0,12.0,27.0,21.0,BR2-IKX103-K-A,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
9.0,1,1147.0,248.0,18.0,10.0,18.0,18.0,18.0,18.0,18.0,10.0,18.0,18.0,BR3-ITX103-D,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
12.0,1,506.0,475.0,11.0,14.0,11.0,18.0,18.0,20.0,20.0,12.0,18.0,20.0,BR3-IRX206,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8.0,1,806.0,780.0,18.0,8.0,18.0,18.0,9.0,9.0,18.0,9.0,18.0,9.0,BR3-IRX114-D,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
18.0,0,408.5,465.0,18.0,18.0,18.0,18.0,20.0,35.0,18.0,18.0,18.0,18.0,BR3-ITX108,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
20.0,0,679.0,285.0,25.0,20.0,25.0,21.0,21.0,21.0,25.0,21.0,21.0,21.0,BR3-IRX408,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
13.0,1,952.0,231.0,22.0,15.0,22.0,22.0,22.0,22.0,22.0,15.0,22.0,22.0,BR3-IRX115-D,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
13.0,1,952.0,231.0,22.0,15.0,22.0,22.0,22.0,22.0,22.0,15.0,22.0,22.0,BR3-IRX115-K,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
12.0,1,800.0,475.0,18.0,12.0,18.0,20.0,13.0,13.0,18.0,13.0,20.0,13.0,BR3-IRX212,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
16.0,0,800.0,326.0,20.0,18.0,20.0,18.0,18.0,18.0,20.0,18.0,18.0,18.0,BR3-IRX211,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
17.0,0,684.0,336.0,21.0,16.0,21.0,18.0,18.0,18.0,21.0,18.0,18.0,18.0,BR3-IRX912,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
18.0,0,445.0,308.0,27.0,16.0,27.0,18.0,18.0,18.0,27.0,16.0,18.0,18.0,BR3-IRX117,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8.0,1,806.0,780.0,18.0,8.0,18.0,18.0,9.0,9.0,18.0,9.0,18.0,9.0,BR3-IRX114-K,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
12.0,0,566.0,423.0,18.0,13.0,18.0,20.0,13.0,15.0,18.0,13.0,20.0,13.0,BR3-IRX120-D,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
17.0,1,680.0,412.0,18.0,14.0,18.0,21.0,18.0,18.0,18.0,14.0,21.0,14.0,BR3-IRX310,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
12.0,0,800.0,475.0,17.0,13.0,17.0,20.0,13.0,13.0,17.0,13.0,20.0,13.0,BR3-IRX210,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
20.0,1,549.0,285.0,22.0,20.0,22.0,21.0,21.0,21.0,22.0,21.0,21.0,21.0,BR3-IRX406,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
20.0,1,550.0,285.0,21.0,13.0,21.0,21.0,14.0,14.0,21.0,14.0,21.0,14.0,BR3-IRX405,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
8.0,1,1775.5,231.0,20.0,9.0,20.0,18.0,18.0,18.0,20.0,9.0,18.0,9.0,BR3-IRX113-K,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
8.0,1,1775.5,231.0,20.0,9.0,20.0,18.0,18.0,18.0,20.0,9.0,18.0,9.0,BR3-IRX113-D,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
13.0,1,550.0,276.0,18.0,13.0,18.0,21.0,18.0,18.0,18.0,14.0,21.0,14.0,BR3-IRX309,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
12.0,0,670.0,328.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,BR3-IRX209,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
17.0,0,679.0,408.0,25.0,21.0,25.0,32.0,21.0,21.0,25.0,21.0,32.0,21.0,BR3-IRX407,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
18.0,0,364.0,329.0,18.0,18.0,19.0,18.0,19.0,19.0,18.0,19.0,18.0,19.0,BR3-ISX301,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
16.0,1,200.0,600.0,19.0,20.0,19.0,17.0,17.0,20.0,19.0,17.0,17.0,17.0,BR3-ISX903,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
12.0,1,477.0,783.0,18.0,13.0,18.0,20.0,20.0,13.0,18.0,13.0,20.0,13.0,BR3-ISX108-K,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
10.0,1,603.0,1196.0,19.0,14.0,19.0,16.0,20.0,26.0,19.0,11.0,16.0,11.0,BR3-ISX205,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
18.0,0,529.0,364.0,18.0,22.0,18.0,18.0,0.0,0.0,18.0,12.0,0.0,0.0,BR3-ISX403,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
11.0,1,580.0,1879.0,18.0,22.0,18.0,18.0,0.0,0.0,18.0,12.0,0.0,0.0,BR3-ISX107,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
11.0,1,580.0,1879.0,29.0,22.0,29.0,18.0,0.0,0.0,29.0,12.0,18.0,12.0,BR3-ISX106-K,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
18.0,0,529.0,764.0,18.0,22.0,18.0,18.0,0.0,0.0,18.0,12.0,0.0,0.0,BR3-ISX402,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
10.0,1,500.0,816.0,22.0,11.0,22.0,20.0,0.0,0.0,22.0,13.0,16.0,11.0,BR3-ISX208,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
10.0,1,603.0,1196.0,22.0,11.0,22.0,20.0,0.0,0.0,22.0,13.0,16.0,11.0,BR3-ISX207,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
12.0,1,477.0,1008.0,18.0,13.0,18.0,20.0,20.0,13.0,18.0,13.0,20.0,13.0,BR3-ISX109-K,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
18.0,0,364.0,349.0,18.0,18.0,19.0,18.0,19.0,19.0,18.0,19.0,18.0,19.0,BR3-ISX401,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
14.0,0,529.0,375.0,18.0,14.0,18.0,18.0,18.0,18.0,18.0,14.0,18.0,18.0,BR3-ISX101-D,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
14.0,0,529.0,375.0,18.0,14.0,18.0,18.0,18.0,18.0,18.0,14.0,18.0,18.0,BR3-ISX101-K,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
16.0,0,416.0,403.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,BR3-ISX201,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
19.0,1,160.0,1288.0,19.0,15.0,28.0,19.0,0.0,0.0,28.0,19.0,0.0,0.0,BR3-ISX703,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
19.0,1,160.0,598.0,19.0,15.0,28.0,19.0,0.0,0.0,28.0,19.0,0.0,0.0,BR3-ISX702,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
19.0,0,160.0,1388.0,19.0,15.0,28.0,19.0,19.0,19.0,28.0,19.0,19.0,19.0,BR3-ISX701,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
16.0,1,520.0,378.0,24.0,16.0,24.0,24.0,24.0,24.0,24.0,16.0,24.0,24.0,BR3-ITX106-K,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
11.0,1,580.0,1879.0,29.0,22.0,29.0,18.0,0.0,0.0,29.0,12.0,18.0,12.0,BR3-ISX106-D,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
17.0,1,374.0,1002.0,21.0,18.0,27.0,27.0,27.0,27.0,27.0,12.0,27.0,21.0,BR2-IKX103-D-A,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
11.0,0,531.0,1144.0,20.0,12.0,20.0,18.0,0.0,0.0,18.0,12.0,0.0,0.0,BR3-ISX306,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
11.0,0,1697.0,396.0,26.0,11.0,26.0,26.0,12.0,18.0,26.0,12.0,26.0,12.0,BR3-IRX903,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
20.0,1,240.0,305.0,18.0,16.0,20.0,20.0,0.0,0.0,20.0,14.0,0.0,0.0,BR3-IRX412-A,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
10.0,1,1200.0,730.0,15.0,10.0,18.0,18.0,18.0,18.0,18.0,10.0,18.0,10.0,BR3-IRX215-A,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
17.0,1,427.0,670.0,21.0,18.0,21.0,27.0,21.0,30.0,27.0,21.0,21.0,21.0,BR3-IKX105,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
19.5,1,794.0,206.0,27.0,21.0,27.0,21.0,21.0,30.0,27.0,21.0,21.0,21.0,BR2-IKX901,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
17.0,0,688.0,374.0,21.0,18.0,21.0,27.0,21.0,30.0,27.0,21.0,21.0,21.0,BR2-IKX101-K,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
12.0,1,477.0,783.0,18.0,13.0,18.0,20.0,20.0,13.0,18.0,13.0,20.0,13.0,BR3-ISX108-D,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
17.0,1,374.0,1002.0,21.0,18.0,27.0,27.0,27.0,27.0,27.0,12.0,27.0,21.0,BR2-IKX103-K-A,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
19.0,1,200.0,1290.0,32.0,20.0,32.0,17.0,17.0,35.0,32.0,17.0,17.0,17.0,BR3-ISX904,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
16.0,1,223.0,764.0,19.0,20.0,19.0,17.0,17.0,20.0,19.0,17.0,17.0,17.0,BR3-ISX704,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
16.0,1,256.0,425.5,19.0,20.0,19.0,17.0,17.0,20.0,19.0,17.0,17.0,17.0,BR3-ISX112,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
12.0,1,456.0,783.0,18.0,13.0,18.0,20.0,20.0,13.0,18.0,13.0,20.0,13.0,BR3-ISX110,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
12.0,1,477.0,1233.0,18.0,13.0,18.0,20.0,20.0,13.0,18.0,13.0,20.0,13.0,BR3-ISX111-K,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
12.0,1,477.0,1233.0,18.0,13.0,18.0,20.0,20.0,13.0,18.0,13.0,20.0,13.0,BR3-ISX111-D,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
12.0,1,477.0,783.0,18.0,13.0,18.0,20.0,20.0,13.0,18.0,13.0,20.0,13.0,BR3-ISX113-K,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
12.0,1,477.0,783.0,18.0,13.0,18.0,20.0,20.0,13.0,18.0,13.0,20.0,13.0,BR3-ISX113-D,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
12.0,1,477.0,1008.0,18.0,13.0,18.0,20.0,20.0,13.0,18.0,13.0,20.0,13.0,BR3-ISX109-D,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
17.0,0,688.0,374.0,21.0,18.0,21.0,27.0,21.0,30.0,27.0,21.0,21.0,21.0,BR2-IKX101-D,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
19.5,1,794.0,210.0,27.0,21.0,27.0,21.0,21.0,27.0,27.0,21.0,21.0,18.0,BR2-IKX903-A,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
16.0,1,200.0,1390.0,32.0,20.0,32.0,17.0,17.0,35.0,32.0,17.0,17.0,17.0,BR3-ISX902,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
12.0,1,800.0,369.0,23.0,12.0,23.0,18.0,18.0,23.0,23.0,12.0,18.0,12.0,BR2-IKX301-A,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
20.0,0,275.0,335.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,20.0,20.0,BR3-ITX403,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
14.0,1,240.0,305.0,15.0,15.0,18.0,18.0,18.0,18.0,18.0,15.0,18.0,15.0,BR3-IRX313-A,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
14.0,1,566.0,258.0,22.0,20.0,22.0,21.0,21.0,21.0,22.0,21.0,21.0,21.0,BR3-IRX122-A,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
18.0,0,800.0,334.0,23.0,12.0,23.0,18.0,18.0,23.0,23.0,12.0,18.0,12.0,BR3-IKX702-A,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
12.0,1,900.0,460.0,23.0,12.0,23.0,18.0,18.0,23.0,23.0,12.0,18.0,12.0,BR3-IKX204-A,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
14.0,0,970.0,278.0,20.0,14.0,20.0,20.0,0.0,0.0,20.0,14.0,0.0,0.0,BR3-ITX107,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20.0,0,335.0,278.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,20.0,20.0,BR3-ITX402,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
12.0,0,378.0,1438.0,24.0,12.0,24.0,12.0,12.0,12.0,24.0,12.0,12.0,12.0,BR3-ISX305,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
19.5,1,794.0,206.0,27.0,21.0,27.0,21.0,21.0,30.0,27.0,21.0,21.0,21.0,BR2-IKX902-A,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
18.0,1,794.0,206.0,27.0,21.0,27.0,21.0,21.0,27.0,27.0,21.0,21.0,18.0,BR2-IKX902-1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
14.0,0,800.0,334.0,23.0,12.0,23.0,18.0,18.0,23.0,23.0,12.0,18.0,12.0,BR3-IKX702-A,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
14.0,0,800.0,334.0,23.0,12.0,23.0,18.0,18.0,23.0,23.0,12.0,18.0,12.0,BR2-IKX702-A,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
18.0,0,800.0,334.0,23.0,12.0,23.0,18.0,18.0,23.0,23.0,12.0,18.0,12.0,BR3-IKX702,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
20.0,0,442.0,408.5,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,20.0,20.0,BR3-ITX404,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20.0,0,335.0,408.5,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,20.0,20.0,BR3-ITX405,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
14.0,0,970.0,278.0,20.0,14.0,20.0,20.0,0.0,0.0,20.0,14.0,0.0,0.0,BR3-ITX107,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
18.0,0,544.0,159.0,21.0,18.0,21.0,21.0,20.0,20.0,20.0,20.0,21.0,20.0,BR3-IRX706-A,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
9.0,1,1354.0,180.0,18.0,9.0,18.0,9.0,9.0,9.0,18.0,9.0,9.0,9.0,BR3-ISX604,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
15.0,0,970.0,475.0,22.0,15.0,22.0,22.0,22.0,22.0,22.0,15.0,22.0,22.0,BR3-ITX703,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
10.0,1,500.0,816.0,22.0,11.0,22.0,20.0,0.0,0.0,22.0,13.0,16.0,11.0,BR3-ISX209,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
10.0,1,500.0,816.0,15.0,11.0,15.0,16.0,0.0,0.0,15.0,11.0,16.0,11.0,BR3-ISX206,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
12.0,0,800.0,369.0,24.0,20.0,24.0,24.0,0.0,0.0,24.0,20.0,0.0,0.0,BR2-IKX301,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
12.0,0,800.0,334.0,24.0,20.0,24.0,24.0,0.0,0.0,24.0,20.0,0.0,0.0,BR2-IKX701,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
12.0,0,800.0,334.0,24.0,20.0,24.0,24.0,0.0,0.0,24.0,20.0,0.0,0.0,BR2-IKX702,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
12.0,0,378.0,1284.0,24.0,12.0,24.0,12.0,12.0,12.0,24.0,12.0,12.0,12.0,BR3-ISX304,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
14.0,1,566.0,258.0,22.0,20.0,22.0,21.0,21.0,21.0,22.0,21.0,21.0,21.0,BR2-IRX122-A,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
11.0,1,1902.0,180.0,28.0,12.0,28.0,16.0,16.0,35.0,28.0,12.0,16.0,12.0,BR3-ISX103,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
16.0,1,520.0,378.0,24.0,16.0,24.0,24.0,24.0,24.0,24.0,16.0,24.0,24.0,BR3-ITX106-D,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
9.0,1,1554.0,180.0,18.0,9.0,18.0,9.0,9.0,9.0,18.0,9.0,9.0,9.0,BR3-ISX607,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
9.0,1,1300.0,180.0,18.0,9.0,18.0,9.0,9.0,9.0,18.0,9.0,9.0,9.0,BR3-ISX610,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
9.0,1,1454.0,180.0,18.0,9.0,18.0,9.0,9.0,9.0,18.0,9.0,9.0,9.0,BR3-ISX613,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
14.0,0,578.0,455.0,20.0,15.0,20.0,20.0,20.0,20.0,20.0,15.0,20.0,15.0,BR3-ISX202,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
14.0,0,670.0,455.0,20.0,15.0,20.0,20.0,20.0,20.0,20.0,15.0,20.0,15.0,BR3-ISX203,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
14.0,0,658.0,455.0,20.0,15.0,20.0,20.0,20.0,20.0,20.0,15.0,20.0,15.0,BR3-ISX204,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
12.0,0,378.0,1338.0,24.0,12.0,24.0,12.0,0.0,0.0,24.0,12.0,0.0,0.0,BR3-ISX302,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
12.0,0,378.0,1538.0,24.0,12.0,24.0,12.0,0.0,0.0,24.0,12.0,0.0,0.0,BR3-ISX303,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
11.0,1,2002.0,180.0,28.0,12.0,28.0,16.0,16.0,35.0,28.0,12.0,16.0,12.0,BR3-ISX102,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
12.0,1,900.0,440.0,23.0,12.0,23.0,18.0,18.0,23.0,23.0,12.0,18.0,12.0,BR3-IKC202,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
14.0,0,796.0,248.0,18.0,14.0,18.0,18.0,18.0,18.0,18.0,14.0,18.0,18.0,BR3-ITC101-K,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
13.0,0,1037.0,295.0,21.0,14.0,21.0,21.0,21.0,21.0,21.0,14.0,21.0,14.0,BR3-ITC302,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
14.0,0,686.0,295.0,24.0,18.0,22.0,27.0,25.0,32.0,22.0,18.0,27.0,18.0,BR3-ITC301,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
13.0,0,1092.0,295.0,18.0,10.0,18.0,18.0,18.0,18.0,18.0,10.0,18.0,18.0,BR3-ITC104,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
14.0,0,741.0,295.0,18.0,14.0,18.0,18.0,18.0,18.0,18.0,14.0,18.0,18.0,BR3-ITC102,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
13.0,1,1157.0,345.0,22.0,13.0,22.0,22.0,22.0,22.0,22.0,13.0,22.0,13.0,BR3-ITC202,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
12.0,1,806.0,345.0,18.0,12.0,18.0,18.0,18.0,18.0,18.0,12.0,18.0,12.0,BR3-ITC201,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
18.0,1,460.0,320.0,11.0,14.0,11.0,18.0,12.0,18.0,19.0,12.0,18.0,12.0,BR3-IRC901,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
12.0,1,1718.0,440.0,27.0,12.0,27.0,18.0,18.0,27.0,27.0,12.0,18.0,12.0,BR3-IKC203,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
12.0,1,900.0,460.0,23.0,12.0,23.0,18.0,18.0,23.0,23.0,12.0,18.0,12.0,BR3-IKC204,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
17.0,1,427.0,670.0,21.0,18.0,21.0,27.0,21.0,30.0,27.0,21.0,21.0,21.0,BR2-IKC105,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
19.5,1,794.0,210.0,27.0,21.0,27.0,21.0,21.0,27.0,27.0,21.0,21.0,18.0,BR2-IKC903,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
14.0,1,566.0,258.0,22.0,20.0,22.0,21.0,21.0,21.0,22.0,21.0,21.0,21.0,BR2-IRC122,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
14.0,1,240.0,305.0,15.0,15.0,18.0,18.0,18.0,18.0,18.0,15.0,18.0,15.0,BR3-IRC313,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
10.0,1,1200.0,730.0,15.0,10.0,18.0,18.0,18.0,18.0,18.0,10.0,18.0,10.0,BR3-IRC215,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
18.0,0,544.0,159.0,21.0,18.0,21.0,21.0,20.0,20.0,20.0,20.0,21.0,20.0,BR3-IRC706,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
12.0,0,566.0,423.0,18.0,13.0,18.0,20.0,13.0,13.0,18.0,13.0,20.0,13.0,BR3-IRC121,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
19.5,1,794.0,206.0,27.0,21.0,27.0,21.0,21.0,30.0,27.0,21.0,21.0,21.0,BR2-IKC902,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
12.0,0,566.0,423.0,15.0,13.0,18.0,20.0,13.0,13.0,18.0,13.0,20.0,13.0,BR3-IRC121-A,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
14.0,1,970.0,247.0,21.0,14.0,21.0,21.0,21.0,3.0,21.0,14.0,21.0,14.0,BR3-ITC105-K,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
14.0,1,970.0,247.0,21.0,14.0,21.0,21.0,21.0,3.0,21.0,14.0,21.0,14.0,BR3-ITC105-D,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
11.0,0,408.5,1710.0,25.0,11.0,25.0,25.0,25.0,25.0,25.0,11.0,25.0,11.0,BR3-ITC303,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
9.0,1,1830.0,475.0,26.0,11.0,26.0,26.0,26.0,26.0,26.0,0.0,26.0,11.0,BR3-ITC204,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
11.0,1,1830.0,328.0,26.0,11.0,26.0,26.0,26.0,26.0,26.0,11.0,26.0,11.0,BR3-ITC203,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
